category,bedrooms,bathrooms,floor_area,condition,amenities,parking_space,lat,lng,amenities_count,furnishing,price,log1p_price
Flats,2.0,2.0,999.0,New,"Tiled Floor,Pre-Paid Meter,Pop Ceiling,Kitchen Shelf,Kitchen Cabinets,Hot Water,Dishwasher,Air Conditioning",0,5.5666403,-0.3334778,8,Unfurnished,1800,7.496097345175956
Flats,1.0,1.0,600.0,New,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6887241,-0.2270226,7,Semi-Furnished,1500,7.313886831633462
Flats,3.0,3.0,2000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7556353,-0.1738945,11,Unfurnished,7000,8.853808274977197
Flats,1.0,1.0,20.0,New,"24-hour Electricity,Apartment,Dining Area,Dishwasher,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,9,Semi-Furnished,1200,7.0909098220799835
Semi-Detached,1.0,1.0,111.0,Used,"Hot Water,Refrigerator,24-hour Electricity,Balcony,Dishwasher,Microwave,Kitchen Shelf,Tiled Floor,TV,Dining Area,Air Conditioning",0,5.5570305,-0.1762717,11,Furnished,2700,7.901377353792616
Flats,1.0,1.0,150.0,Used,"Apartment,Pre-Paid Meter",0,5.7141674,-0.15418,2,Unfurnished,1300,7.170888478512505
Detached,3.0,4.0,600.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.7556353,-0.1738945,9,Semi-Furnished,5000,8.517393171418904
Semi-Detached,3.0,2.0,14.0,Used,"Apartment,24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.6376136,-0.1266064,10,Unfurnished,5800,8.665785595466064
Detached,4.0,5.0,150.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6358281,-0.1613592,11,Semi-Furnished,10784,9.285911558823257
Detached,5.0,5.0,400.0,New,"Air Conditioning,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor,Wardrobe",0,5.5459415,-0.2103988,7,Unfurnished,32000,10.373522431293592
Flats,3.0,3.0,140.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor",0,5.6358281,-0.1613592,12,Semi-Furnished,5000,8.517393171418904
Semi-Detached,2.0,2.0,669.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling",0,6.704593999999999,-1.4048249,7,Semi-Furnished,1900,7.550135342488429
Detached,1.0,1.0,12.0,Used,24-hour Electricity,0,5.600259299999999,-0.2381689,1,Unfurnished,700,6.55250788703459
Flats,2.0,2.0,1000.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6087022,-0.2164185,11,Unfurnished,8500,9.04793908261736
Flats,1.0,1.0,250.0,Used,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7589264,-0.1612029,10,Unfurnished,1000,6.90875477931522
Flats,1.0,1.0,1000.0,New,"24-hour Electricity,Apartment,Chandelier,Dishwasher,Kitchen Shelf,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6802129,-0.1372479,9,Unfurnished,1500,7.313886831633462
Detached,4.0,4.0,4875.0,New,"24-hour Electricity,Wardrobe,Tiled Floor,Pre-Paid Meter,Pop Ceiling",0,5.6358281,-0.1613592,5,Semi-Furnished,12000,9.392745258631441
Flats,1.0,1.0,853.0,Used,Apartment,0,5.6376136,-0.1266064,1,Unfurnished,1200,7.0909098220799835
Detached,5.0,3.0,260.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.5862504,-0.1394584,14,Unfurnished,34200,10.440010162389305
Flats,3.0,4.0,975.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6358281,-0.1613592,18,Furnished,30800,10.335302435967074
Detached,3.0,3.0,115.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Microwave,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,6.131398799999999,-0.3183792,14,Furnished,3000,8.006700845440367
Flats,2.0,2.0,1800.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,11,Unfurnished,4700,8.45553053102413
Detached,3.0,3.0,200.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,10,Unfurnished,14000,9.546884034617925
Duplex,6.0,6.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",0,5.6358281,-0.1613592,16,Semi-Furnished,12000,9.392745258631441
Flats,1.0,1.0,12.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6358281,-0.1613592,10,Unfurnished,5400,8.594339400592892
Flats,1.0,1.0,100.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.6293106,-0.1643317,6,Unfurnished,1200,7.0909098220799835
Detached,5.0,6.0,100.0,New,"Air Conditioning,Kitchen Shelf,Kitchen Cabinets,Wardrobe",0,5.64174,-0.1517108,4,Unfurnished,37500,10.53212287826962
Detached,3.0,3.0,150.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,12,Semi-Furnished,10000,9.210440366976517
Flats,2.0,3.0,145.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,14,Semi-Furnished,6247,8.740016691519521
Flats,3.0,3.0,80.0,Used,"24-hour Electricity,Air Conditioning,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Balcony",0,5.6510376,-0.1354586,12,Semi-Furnished,12500,9.433563920090563
Flats,2.0,3.0,1000.0,New,"24-hour Electricity,Balcony,Apartment,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,TV",0,5.6802129,-0.1372479,11,Unfurnished,2000,7.601402334583733
Flats,1.0,1.0,150.0,Used,"24-hour Electricity,Apartment,Balcony,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6887241,-0.2270226,7,Semi-Furnished,850,6.7464121285733745
Flats,3.0,3.0,120.0,Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Pop Ceiling,Pre-Paid Meter",0,5.6802129,-0.1372479,6,Unfurnished,2500,7.824445930877619
Flats,1.0,1.0,150.0,New,"24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Tiled Floor",0,5.7141674,-0.15418,5,Unfurnished,1500,7.313886831633462
Flats,2.0,2.0,100.0,Used,"Wardrobe,Pop Ceiling,Hot Water,Dishwasher,Dining Area,24-hour Electricity,Apartment,Kitchen Cabinets,Pre-Paid Meter",0,5.6376136,-0.1266064,9,Unfurnished,2500,7.824445930877619
Detached,4.0,4.0,150.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,12,Semi-Furnished,10000,9.210440366976517
Flats,1.0,2.0,560.0,New,"24-hour Electricity,Apartment,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7141674,-0.15418,8,Unfurnished,1000,6.90875477931522
Flats,3.0,3.0,15.0,Used,"Dishwasher,Kitchen Cabinets,24-hour Electricity,Apartment,Pop Ceiling,Tiled Floor,Pre-Paid Meter",0,5.5862504,-0.1394584,7,Semi-Furnished,2500,7.824445930877619
Flats,2.0,3.0,145.0,New,"Apartment,Balcony,Dining Area,Pop Ceiling,Wardrobe,Kitchen Cabinets,Hot Water,24-hour Electricity,Air Conditioning,Tiled Floor,Pre-Paid Meter",0,5.7067834,-0.1507321,11,Unfurnished,5000,8.517393171418904
Flats,1.0,1.0,500.0,Used,"24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6634097,-0.2653998,6,Unfurnished,1200,7.0909098220799835
Detached,3.0,4.0,4500.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Wardrobe,Wi-Fi",0,5.6376136,-0.1266064,14,Semi-Furnished,5000,8.517393171418904
Detached,4.0,2.0,800.0,Used,"Pre-Paid Meter,Kitchen Shelf,Dining Area,24-hour Electricity,Kitchen Cabinets",0,6.6932173,-1.627507,5,Furnished,1100,7.00397413672268
Townhouse,3.0,3.0,223.0,New,"Air Conditioning,Wardrobe,TV,Tiled Floor,Refrigerator,Pre-Paid Meter,Pop Ceiling,Microwave,Kitchen Shelf,Kitchen Cabinets,Dining Area,Balcony,Hot Water",0,5.5958462,-0.1518394,13,Furnished,25600,10.150386692204734
Flats,1.0,1.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7141674,-0.15418,13,Unfurnished,1800,7.496097345175956
Flats,1.0,1.0,1656.0,New,"24-hour Electricity,Apartment,Chandelier,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7141674,-0.15418,9,Unfurnished,1500,7.313886831633462
Flats,3.0,3.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling",0,5.582622,-0.1944042,11,Unfurnished,17000,9.741027444837728
Townhouse,3.0,4.0,200.0,New,"Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.5862504,-0.1394584,13,Semi-Furnished,15240,9.63174444388585
Flats,1.0,1.0,100.0,New,"24-hour Electricity,Pre-Paid Meter,Tiled Floor,Kitchen Cabinets,Dishwasher,Dining Area,Apartment",0,5.6376136,-0.1266064,7,Unfurnished,1000,6.90875477931522
Flats,2.0,2.0,2000.0,Used,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5511744,-0.2526163,11,Unfurnished,1500,7.313886831633462
Detached,8.0,8.0,258.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,6.6932173,-1.627507,10,Unfurnished,8000,8.987321812850125
Flats,2.0,2.0,110.0,New,"Apartment,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.641807399999999,-0.2279838,7,Semi-Furnished,3000,8.006700845440367
Flats,4.0,3.0,500.0,Renovated,Dining Area,0,5.612781,-0.234345,1,Unfurnished,4000,8.294299608857235
Flats,1.0,1.0,100.0,Used,"Pre-Paid Meter,Tiled Floor,24-hour Electricity,Chandelier,Kitchen Cabinets,Apartment,Dishwasher,Pop Ceiling",0,5.6731273,-0.1663851,8,Unfurnished,1400,7.244941546337007
Flats,2.0,2.0,111.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Kitchen Cabinets,Microwave,Tiled Floor",0,5.606104699999999,-0.1860362,8,Semi-Furnished,5000,8.517393171418904
Flats,4.0,2.0,158.0,New,Apartment,0,6.6932173,-1.627507,1,Semi-Furnished,2500,7.824445930877619
Flats,1.0,1.0,50.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Tiled Floor",0,5.6802129,-0.1372479,5,Unfurnished,1200,7.0909098220799835
Flats,3.0,2.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5666385,-0.3334578,14,Semi-Furnished,2500,7.824445930877619
Flats,2.0,2.0,12.0,New,"Apartment,Tiled Floor,Dishwasher,Air Conditioning,Pop Ceiling,Kitchen Cabinets,24-hour Electricity,Dining Area,Pre-Paid Meter",0,5.5831665,-0.1046082,9,Semi-Furnished,1500,7.313886831633462
Duplex,3.0,4.0,30.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Shelf,Microwave,Kitchen Cabinets,Pre-Paid Meter,Refrigerator,Pop Ceiling,TV,Wardrobe,Tiled Floor,Wi-Fi",0,5.6358281,-0.1613592,17,Furnished,15045,9.618867454120167
Detached,3.0,3.0,300.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5344155,-0.4252737,14,Unfurnished,2000,7.601402334583733
Detached,4.0,4.0,1500.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7252259,-0.1549277,11,Furnished,16200,9.692828247710418
Flats,2.0,2.0,5000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi,Refrigerator,Chandelier",0,5.6376136,-0.1266064,15,Unfurnished,7500,8.922791623969637
Flats,1.0,1.0,13.0,Used,"Pre-Paid Meter,Tiled Floor,24-hour Electricity,Kitchen Cabinets,Apartment,Dishwasher",0,5.5831665,-0.1046082,6,Unfurnished,900,6.803505257608338
Detached,1.0,1.0,17.0,Used,"Dishwasher,Kitchen Cabinets,Tiled Floor,24-hour Electricity,Pre-Paid Meter",0,5.5831665,-0.1046082,5,Semi-Furnished,1200,7.0909098220799835
Detached,3.0,4.0,126.0,New,"Air Conditioning,24-hour Electricity,Apartment,Refrigerator,Wardrobe,Pop Ceiling,Dishwasher,Balcony,Microwave,TV,Pre-Paid Meter,Dining Area,Wi-Fi,Tiled Floor,Chandelier,Kitchen Cabinets,Kitchen Shelf,Hot Water",0,5.6312394,-0.1422768,18,Unfurnished,8000,8.987321812850125
Flats,1.0,2.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,12,Semi-Furnished,9300,9.137877200242468
Flats,2.0,2.0,200.0,New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Hot Water,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5666403,-0.3334778,12,Furnished,2400,7.783640596221253
Flats,2.0,2.0,500.0,New,"24-hour Electricity,Apartment,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7023611,-0.2069455,9,Unfurnished,1600,7.3783837129967145
Flats,2.0,2.0,111.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Microwave,Kitchen Shelf,Pre-Paid Meter",0,5.606104699999999,-0.1860362,9,Semi-Furnished,12000,9.392745258631441
Detached,5.0,6.0,599.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,15,Semi-Furnished,53800,10.893047333337728
Detached,4.0,5.0,100.0,Used,"Dining Area,Pop Ceiling,Kitchen Cabinets,Tiled Floor,Wardrobe",0,5.6510376,-0.1354586,5,Unfurnished,11900,9.38437770918244
Detached,5.0,4.0,150.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.5459415,-0.2103988,13,Semi-Furnished,33494,10.419151452942367
Semi-Detached,2.0,3.0,111.0,New,"Kitchen Cabinets,Chandelier,Kitchen Shelf,Tiled Floor,Hot Water,Dining Area,Dishwasher,Balcony,Pre-Paid Meter,Pop Ceiling,Wardrobe,24-hour Electricity,Air Conditioning",0,5.5831665,-0.1046082,13,Semi-Furnished,3500,8.160803920954665
Flats,3.0,3.0,700.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6562651,-0.2338473,12,Semi-Furnished,4800,8.476579508530941
Detached,5.0,6.0,4999.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,12,Semi-Furnished,8000,8.987321812850125
Detached,3.0,4.0,570.0,Used,"Air Conditioning,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,8,Semi-Furnished,6000,8.699681400989514
Flats,2.0,2.0,1500.0,Used,"24-hour Electricity,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7556353,-0.1738945,8,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,112.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7141674,-0.15418,12,Unfurnished,2700,7.901377353792616
Detached,5.0,5.0,800.0,Renovated,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor,Wardrobe",0,6.6932173,-1.627507,8,Semi-Furnished,5000,8.517393171418904
Flats,2.0,3.0,120.0,New,"Balcony,Air Conditioning,24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Dining Area,Microwave,Tiled Floor,Wardrobe,Refrigerator",0,5.6510376,-0.1354586,12,Unfurnished,10000,9.210440366976517
Flats,2.0,2.0,800.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6510376,-0.1354586,12,Semi-Furnished,10250,9.235130540783402
Detached,4.0,5.0,1150.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6385083,-0.1250963,17,Semi-Furnished,19799,9.893437216682626
Flats,3.0,4.0,700.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.6358281,-0.1613592,17,Furnished,13000,9.472781556562168
Flats,1.0,1.0,1000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6694251,-0.203367,14,Unfurnished,1500,7.313886831633462
Flats,4.0,2.0,80.0,Used,"Apartment,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.8142836,0.0746767,6,Unfurnished,2700,7.901377353792616
Detached,5.0,5.0,470.0,Used,"Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.6358281,-0.1613592,15,Furnished,25000,10.12667110305036
Duplex,3.0,3.0,609.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.5459415,-0.2103988,17,Semi-Furnished,6000,8.699681400989514
Flats,1.0,1.0,50.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6274508,-0.0872742,18,Furnished,4000,8.294299608857235
Detached,3.0,3.0,111.0,Used,"24-hour Electricity,Air Conditioning,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.626295,-0.1339608,9,Unfurnished,22872,10.037712454627359
Detached,3.0,4.0,121.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5862504,-0.1394584,10,Unfurnished,23463,10.063222610657286
Detached,4.0,4.0,150.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6358281,-0.1613592,16,Furnished,42376,10.654361041209096
Detached,3.0,3.0,200.0,Used,"Dining Area,Kitchen Shelf,24-hour Electricity,Dishwasher,Wardrobe,Hot Water,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Balcony,Kitchen Cabinets,Chandelier",0,5.5510647,-0.4408037,12,Unfurnished,1600,7.3783837129967145
Flats,3.0,3.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,13,Unfurnished,6000,8.699681400989514
Detached,3.0,3.0,100.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.606104699999999,-0.1860362,15,Unfurnished,38750,10.564911840900125
Flats,2.0,2.0,100.0,New,"24-hour Electricity,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,9.4109994,-0.7152748999999999,10,Unfurnished,1400,7.244941546337007
Flats,3.0,3.0,452.0,Renovated,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6087022,-0.2164185,16,Semi-Furnished,21000,9.952325334619427
Detached,2.0,2.0,60.0,Used,"Air Conditioning,Kitchen Cabinets,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.5459415,-0.2103988,7,Furnished,16000,9.680406499268875
Flats,2.0,2.0,800.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.5427477,-0.2565425,18,Furnished,15600,9.65509029374725
Duplex,1.0,1.0,200.0,New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5510647,-0.4408037,10,Unfurnished,600,6.398594934535208
Flats,1.0,1.0,12.0,Used,"Pop Ceiling,Tiled Floor,Kitchen Cabinets,Pre-Paid Meter,24-hour Electricity,Apartment,Dishwasher",0,5.5831665,-0.1046082,7,Unfurnished,700,6.55250788703459
Flats,3.0,3.0,222.0,New,"24-hour Electricity,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5831665,-0.1046082,7,Unfurnished,4500,8.412054873292933
Flats,2.0,2.0,200.0,Used,"24-hour Electricity,Apartment,Balcony,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6562651,-0.2338473,9,Unfurnished,2500,7.824445930877619
