bhk,type,locality,area,region,status,age,price_cr,price_per_sqft,area_scaled,price_per_sqft_scaled
1,0,Sirvi Park,655,Panvel,0,1,0.42,6412.213740458015,-0.647034716152878,-1.0369267315164066
1,0,Upturn Atmiya Centria,433,Santacruz East,1,0,1.29,29792.147806004617,-1.27862772408296,2.2379055777170325
1,0,Sheth Auris Ilaria,590,Malad West,1,0,0.86,14576.271186440677,-0.8319605968531272,0.1066145215763784
1,0,Radheya Sai Enclave Building No 2,425,Naigaon East,1,0,0.33490000000000003,7880.000000000001,-1.3013878324768366,-0.8313335997171012
1,0,Swaraj Homes Sri Narayan CHS,765,Ghatkopar West,0,1,0.85,11111.111111111111,-0.3340832257370716,-0.3787511830291593
1,0,Sanghvi Ecocity,705,Mira Road East,0,0,0.5583,7919.148936170212,-0.5047840386911477,-0.8258499999480473
1,0,Palkhi Sara,750,Kandivali East,1,0,0.96,12800.0,-0.37675842897559064,-0.1421881591757646
1,0,Reputed Builder Daulat Shirin,650,Cuffe Parade,0,1,2.25,34615.38461538462,-0.6612597838990509,2.913497377683571
1,0,Lodha Palava Lakeshore Greens,736,Dombivali,0,1,0.335,4551.630434782609,-0.41658861866487507,-1.2975390286411088
1,0,Unique Vistas Bldg No 4,440,Thane West,1,0,0.6731999999999999,15299.999999999998,-1.2587126292383177,0.20798736955458919
1,0,JP North Elara,980,Mira Road East,0,1,0.72,7346.938775510204,0.2775946873483681,-0.905999598169647
1,0,Tycoons Square,530,Kalyan West,1,2,0.3983,7515.094339622641,-1.0026614098072033,-0.8824460127408376
1,0,Shree Vasturachana Gokul II Phase II,285,Panvel,1,0,0.29,10175.438596491229,-1.699689729369681,-0.5098110300393501
1,0,Wadhwa Wise City South Block Phase I Plot RZ9 Building 1 Wing D3,391,Panvel,1,2,0.475,12148.337595907928,-1.3981182931508132,-0.23346664993841862
1,0,Ramesh Shankar Harmony,700,Ulwe,0,0,0.55,7857.142857142857,-0.5190091064373208,-0.8345352045512074
1,0,Vastusankalp Punyodaya Park,672,Kalyan West,0,1,0.39899999999999997,5937.499999999999,-0.5986694858158897,-1.1034199855405866
1,0,RNA NG N G Diamond Hill D Phase II,700,Mira Road East,0,0,0.66,9428.57142857143,-0.5190091064373208,-0.6144248722064134
1,0,Hiranandani Fairway,435,Thane West,0,0,1.23,28275.862068965518,-1.2729376969844908,2.025519113847448
1,0,Abrol Krishna Green Land Park,550,Thane West,0,1,0.52,9454.545454545454,-0.9457611388225113,-0.6107866848949294
1,0,UK Iridium,395,Kandivali East,1,2,0.8492000000000001,21498.73417721519,-1.3867382389538747,1.0762453767406874
1,0,Vihang Hills,600,Thane West,0,1,0.54,9000.0,-0.8035104613607812,-0.6744549628459028
1,0,Reputed Builder Saya Park,654,Kalwa,0,1,0.45,6880.733944954129,-0.6498797297021126,-0.9713010073842946
1,0,Shree Manibhadra Heights,560,Nala Sopara,0,0,0.21899999999999997,3910.714285714285,-0.9173110033301652,-1.387312289189838
1,0,Shree Ramdev Heights,670,Mira Road East,0,0,0.55,8208.955223880597,-0.6043595129143589,-0.7852567719367013
1,3,Marathon Neovalley Kaveri,270,Bhandup West,1,0,0.35,12962.962962962964,-1.7423649326082002,-0.11936190248815626
1,0,HS Pearl,585,Mulund East,1,0,1.26,21538.46153846154,-0.8461856645993002,1.0818099966324883
1,0,Shree Sai Kailash Parvat CHSL,582,Ambernath East,1,0,0.305,5240.549828178694,-0.8547207052470039,-1.2010419435070814
1,0,Bhumiraj Meadows,560,Airoli,0,1,0.75,13392.857142857143,-0.9173110033301652,-0.05914653379113775
1,0,Chandak Next Wing A,365,Borivali East,1,0,0.75,20547.945205479453,-1.472088645430913,0.943068164385267
1,0,Govinda Park,550,Nala Sopara,1,1,0.225,4090.909090909091,-0.9457611388225113,-1.362072364716416
1,0,Laabh Pehla Ghar Shubh Sanket Complex,550,Thane West,0,1,0.46,8363.636363636364,-0.9457611388225113,-0.7635905519772656
1,0,Rashmi Star City,500,Naigaon East,0,1,0.22,4400.0,-1.0880118162842414,-1.3187779357097542
1,0,Triveni Crown,646,Kalyan West,1,2,0.436,6749.226006191951,-0.6726398380959894,-0.9897213521796084
1,0,Dimples 19 North,401,Kandivali West,1,0,0.71,17705.73566084788,-1.3696681576584673,0.5449592723637391
1,0,Hiranandani Fortune City,480,Panvel,0,2,0.55,11458.333333333334,-1.1449120872689336,-0.3301156929277212
1,0,Piramal Vaikunth A Class Homes Series 2,371,Thane West,1,0,0.54,14555.256064690027,-1.4550185641355053,0.10367092902823175
1,0,Kalp Nisarg,615,Badlapur East,0,0,0.245,3983.7398373983738,-0.760835258122262,-1.3770835847211171
1,0,Swaminarayan City Phase 1A,470,Dombivali,1,0,0.48810000000000003,10385.106382978724,-1.1733622227612797,-0.48044281884295764
1,0,Ajmera Bhakti Park,585,Wadala,0,1,1.25,21367.521367521367,-0.8461856645993002,1.0578663707363956
1,0,Lodha Quality Home Tower 7,560,Thane West,1,0,0.44,7857.142857142857,-0.9173110033301652,-0.8345352045512074
1,0,Om Sai Ganga CHS,750,Andheri East,0,1,0.4999,6665.333333333333,-0.37675842897559064,-1.001472216609556
1,0,UK Iridium,550,Kandivali East,0,0,0.8725,15863.636363636364,-0.9457611388225113,0.2869360342137966
1,0,Tajjodin Taj Regency,515,Kamothe,1,0,0.75,14563.106796116504,-1.0453366130457225,0.1047705826395064
1,0,Hiranandani Flora,670,Thane West,0,1,0.87,12985.074626865671,-0.6043595129143589,-0.11626471704886084
1,0,Vencel Enclave,653,Naigaon East,0,1,0.2999,4592.649310872895,-0.6527247432513472,-1.2917935059919725
1,0,Amar Vinay Heritage,760,Mira Road East,1,0,0.72,9473.684210526315,-0.3483082934832446,-0.6081059152969936
1,0,Shraddha Polaris,430,Vikhroli,1,0,0.63,14651.162790697674,-1.2871627647306636,0.11710460442364164
1,0,Shree Naman Premier,600,Andheri East,1,0,1.09,18166.666666666668,-0.8035104613607812,0.6095219758320622
1,0,Gurukrupa One ,610,Panvel,1,0,0.25,4098.360655737705,-0.7750603258684351,-1.3610286224549246
1,0,Srishti Mayuresh Srishti,580,Bhandup West,0,1,1.0,17241.379310344826,-0.8604107323454732,0.47991678014105726
1,0,Yash Dahisar Shivangan Wing A,431,Dahisar,1,0,0.85,19721.577726218096,-1.284317751181429,0.8273186967949008
1,0,H Rishabraj Sujai,510,Malad East,1,0,0.9555,18735.29411764706,-1.0595616807918955,0.6891697431511231
1,0,Lodha Palava Golden Tomorrow,549,Dombivali,0,0,0.35979999999999995,6553.734061930782,-0.948606152371746,-1.0171039501572803
1,0,Reputed Builder Niraj Park,590,Kalyan West,0,2,0.35,5932.203389830508,-0.8319605968531272,-1.1041618828472186
1,3,Reputed Builder Implosion CHS,350,Chembur,0,1,0.7,20000.0,-1.514763848669432,0.866317363567655
1,0,Sai Balaji Estate Phase 2,400,Dombivali,1,0,0.256,6400.0,-1.3725131712077019,-1.038637512725471
1,0,Mahajan Aashray Aanand,560,Ambernath East,0,2,0.215,3839.285714285714,-0.9173110033301652,-1.3973173042964193
1,0,Puraniks Rumah Bali Phase 3,370,Thane West,1,0,0.5179,13997.297297297297,-1.45786357768474,0.025517526475637292
1,0,Safal Safal Sai And Safal Sainath,423,Chembur,1,0,1.11,26241.134751773054,-1.3070778595753059,1.7405144281994613
1,3,Moraj Riverside Park,630,Panvel,0,1,0.41,6507.936507936507,-0.718160054883743,-1.0235188232310812
1,0,Squarefeet Ace Square,575,Thane West,1,0,0.52,9043.478260869566,-0.8746358000916462,-0.6683649536505921
1,0,A Plus Golden Ville,550,Badlapur West,1,2,0.18,3272.7272727272725,-0.9457611388225113,-1.4766752650281685
1,0,JV Ariana Residency,444,Borivali East,0,0,0.8,18018.018018018018,-1.2473325750413793,0.5887007281778248
1,0,Aashna Kamal Dutt CHSL,500,Andheri West,0,1,1.25,25000.0,-1.0880118162842414,1.566668421028363
1,0,Shree Niraj Riveria,675,Kalyan West,0,1,0.445,6592.592592592592,-0.5901344451681859,-1.0116610275492066
1,0,Roha Realty Roha Vatika,699,Kurla,0,1,0.89,12732.474964234621,-0.5218541199865554,-0.1516464052164356
1,0,MICL Aaradhya Highpark,740,Bhayandar East,1,0,0.71,9594.594594594595,-0.4052085644679367,-0.5911699722289536
1,0,Kalpataru Srishti Namaah,709,Mira Road East,0,1,0.6225,8779.97179125529,-0.49340398449420936,-0.7052743605790114
1,0,Runwal Runwal Forests Tower 9 To 11,695,Kanjurmarg,1,2,1.0,14388.489208633093,-0.5332341741834938,0.08031186023045739
1,0,Veena Santoor Phase II,548,Borivali West,0,2,1.3,23722.627737226278,-0.9514511659209806,1.3877466180274523
1,0,Reputed Builder Prathmesh Vihar CHS,650,Borivali East,0,1,0.85,13076.923076923076,-0.6612597838990509,-0.10339948522409471
1,0,JP Codename Dream Home Tower C,650,Mira Road East,1,0,0.61,9384.615384615385,-0.6612597838990509,-0.6205818045796944
1,0,Thanekar Palacio,733,Badlapur East,1,0,0.32,4365.620736698499,-0.4251236593125789,-1.3235934463913392
1,0,Shree Ramdev Heights,470,Mira Road East,1,0,0.55,11702.127659574468,-1.1733622227612797,-0.2959673700905414
1,0,Raj Laxmi Shreeji Iconic,640,Badlapur East,0,0,0.30219999999999997,4721.874999999999,-0.689709919391397,-1.2736928363857212
1,3,Haware Haware Citi,334,Thane West,0,1,0.282,8443.113772455088,-1.5602840654571857,-0.7524581345151794
1,0,Mehta Amrut Heaven,670,Kalyan West,0,2,0.5,7462.686567164179,-0.6043595129143589,-0.8897867805129265
1,0,Reputed Builder Lloyd Estate,650,Wadala,0,1,1.57,24153.846153846152,-0.6612597838990509,1.4481474728427046
1,0,Evershine City,585,Vasai,0,1,0.32,5470.08547008547,-0.8461856645993002,-1.1688908376002147
1,0,Arihant City Phase II,432,Bhiwandi,1,0,0.43,9953.703703703704,-1.2814727376321944,-0.5408694833672861
1,0,Runwal Gardens,485,Dombivali,1,0,0.3218,6635.051546391752,-1.1306870195227605,-1.0057137929108233
1,0,Abrol Krishna Green Land Park,419,Thane West,0,1,0.51,12171.83770883055,-1.3184579137722443,-0.23017498415125776
1,0,Metro Paramount,765,Shil Phata,0,0,0.47350000000000003,6189.5424836601305,-0.3340832257370716,-1.0681163415493073
1,0,Umiya Oasis,710,Mira Road East,0,1,0.64,9014.084507042253,-0.49055897094497475,-0.6724821429657318
1,0,Imperial,705,Kalyan East,1,2,0.49,6950.354609929078,-0.5047840386911477,-0.9615492261170299
1,0,Evie Runwal Bliss Wing G,537,Kanjurmarg,1,0,0.95,17690.875232774673,-0.9827463149625612,0.5428777690606612
1,0,Radiant Sapphire,590,Ulwe,0,0,0.58,9830.50847457627,-0.8319605968531272,-0.5581254651659886
1,0,Reputed Builder Holy Cross Tower,580,Borivali West,0,1,0.95,16379.310344827587,-0.8604107323454732,0.35916659782024585
1,0,Khade KIPL Morya,416,Thane West,0,0,0.48009999999999997,11540.865384615385,-1.3269929544199481,-0.31855541104976404
1,0,Runwal Garden Vista,352,Kanjurmarg,1,0,0.92,26136.363636363636,-1.5090738215709627,1.7258391159057966
1,3,Planet Highlands,435,Neral,1,0,0.15,3448.2758620689656,-1.2729376969844908,-1.4520861369919302
1,0,Nina Krishna C And D Wing,660,Badlapur West,0,0,0.245,3712.121212121212,-0.632809648406705,-1.415129263008894
1,0,Sanghvi Sanghvi Empire,615,Mira Road East,1,0,0.59,9593.49593495935,-0.760835258122262,-0.5913238617164203
1,0,Reputed Builder Neelam Heights,600,Kharghar,0,1,0.57,9499.999999999998,-0.8035104613607812,-0.6044198570998321
1,0,Unique The Empress,685,Mira Road East,0,1,0.58,8467.153284671533,-0.5616843096758398,-0.7490909149548541
1,0,Vision Residency,635,Kalamboli,0,1,0.45,7086.614173228347,-0.70393498713757,-0.9424633202678745
1,0,Reputed Builder Shree Vallabh Apartment,600,Malad West,0,1,1.0,16666.666666666668,-0.8035104613607812,0.39941665859384984
1,0,Pruthvi Shakun,682,Ville Parle East,0,2,1.0,14662.756598240469,-0.5702193503235437,0.1187285514981601
1,0,Siddhivinayak Pratima,370,Taloja,1,0,0.3699,9997.297297297297,-1.45786357768474,-0.5347633194929292
1,0,Neelyog Virat,775,Malad East,0,1,1.05,13548.387096774193,-0.30563309024472557,-0.037361420252613506
1,3,Lakshadeep Aura,360,Panvel,0,0,0.2,5555.555555555556,-1.4863137131770858,-1.1569190246521683
1,0,Raunak Raunak City 3,600,Kalyan West,0,1,0.325,5416.666666666667,-0.8035104613607812,-1.1763732206927433
1,0,Kakad Paradise Phase 2,458,Mira Road East,1,0,0.5877,12831.877729257641,-1.2075023853520948,-0.13772303889675752
1,0,Lodha Palava Lakeshore Greens,650,Dombivali,0,1,0.35,5384.615384615385,-0.6612597838990509,-1.180862650548261
1,0,Amar Vinay Heritage,740,Mira Road East,1,0,0.58,7837.8378378378375,-0.4052085644679367,-0.8372392626881214
1,0,Patel Patels Prestige,414,Ambernath West,1,0,0.24100000000000002,5821.256038647343,-1.3326829815184174,-1.1197023017919374
1,0,Reputed Builder Virat Tower,550,Kalwa,0,1,0.6,10909.09090909091,-0.9457611388225113,-0.4070481954518141
1,0,Mauli Omkar 2,612,Malad East,1,1,0.73,11928.1045751634,-0.7693702987699659,-0.2643147357316579
1,0,Runwal Avenue Wing M,368,Kanjurmarg,1,0,1.08,29347.82608695652,-1.4635536047832092,2.175669340559413
1,0,Amar Vinay Heritage,815,Mira Road East,0,0,0.645,7914.110429447853,-0.19183254827534144,-0.8265557446502528
1,0,Ayodhya Construction Co Saffron Residency Phase 1,450,Kurla,0,0,1.05,23333.333333333332,-1.2302624937459716,1.3332180685414603
1,0,JP North Aviva,469,Mira Road East,0,0,0.55,11727.078891257996,-1.1762072363105143,-0.2924724457916402
1,0,Lodha Codename Metropolis,783,Wadala,1,2,1.0,12771.392081736909,-0.28287298185084875,-0.14619527633722568
1,0,Raj Heritage 2,550,Mira Road East,0,1,0.66,12000.0,-0.9457611388225113,-0.2542443283694779
1,0,Raunak Maximum City,450,Thane West,1,0,0.56,12444.444444444447,-1.2302624937459716,-0.1919909010396368
1,0,Kohinoor Eden,539,Kalyan East,1,2,0.305,5658.627087198516,-0.9770562878640919,-1.14248177341612
1,0,Today Sai Vrindavan 1,650,Karanjade,0,1,0.47,7230.7692307692305,-0.6612597838990509,-0.922271490870461
1,0,Prithvi Prithvi Pride Phase I,670,Mira Road East,0,0,0.55,8208.955223880597,-0.6043595129143589,-0.7852567719367013
1,0,Sethia Pride Wing A,365,Kandivali East,1,0,0.77,21095.890410958906,-1.472088645430913,1.0198189652028788
1,3,Platinum Prive,400,Andheri West,0,1,1.15,28750.0,-1.3725131712077019,2.091931714123894
1,0,Welcome C G Park,465,Bhiwandi,0,0,0.18,3870.967741935484,-1.1875872905074525,-1.392879595983016
1,0,Dattani Linear Wing ABC Phase I,443,Vasai,1,0,0.57,12866.817155756205,-1.250177588590614,-0.13282906603768954
1,0,Mandar Shivam Sankal,565,Nala Sopara,0,1,0.195,3451.3274336283184,-0.9030859355839923,-1.4516587027182284
1,0,Runwal My City,788,Dombivali,1,0,0.39409999999999995,5001.269035532994,-0.2686479141046757,-1.2345580547389716
1,0,Shraddha Pleasant,620,Vikhroli,1,0,0.66,10645.161290322581,-0.7466101903760891,-0.44401687297173414
1,0,Swaraj Homes Balaji Avenue Apartment,680,Kamothe,0,1,0.62,9117.64705882353,-0.5759093774220129,-0.6579761144350625
1,0,Adityaraj Gurukripa CHS,393,Vikhroli,1,0,0.81,20610.687022900765,-1.392428266052344,0.9518564240208716
1,0,K Raheja Raheja Vihar,550,Powai,0,2,0.92,16727.272727272728,-0.9457611388225113,0.4079057623206462
1,0,Romell Empress,600,Borivali West,0,1,1.1,18333.333333333332,-0.8035104613607812,0.6328670110807522
1,0,Piramal Vaikunth A Class Homes Series 2,403,Thane West,1,0,0.5599000000000001,13893.30024813896,-1.363978130559998,0.010950637805470356
1,0,Bhoomi Acres,750,Thane West,0,1,0.695,9266.666666666666,-0.37675842897559064,-0.6371029064479984
1,0,Ashford Hema Park,600,Bhandup East,0,2,0.9,15000.0,-0.8035104613607812,0.16596630610694696
1,0,Velocity Hill Spring,650,Thane West,0,1,0.72,11076.923076923076,-0.6612597838990509,-0.38353990820837797
1,0,JP North Celeste,700,Mira Road East,0,1,0.78,11142.857142857143,-0.5190091064373208,-0.3743045096484564
1,0,Reputed Builder Elara,785,Mira Road East,0,0,0.75,9554.140127388535,-0.27718295475237953,-0.5968364380063084
1,0,Indiabulls Indiabulls Golf City,480,Khopoli,0,0,0.27,5625.0,-1.1449120872689336,-1.1471919266318806
1,0,HS Samarpan,422,Ghatkopar East,1,2,0.72,17061.611374407585,-1.3099228731245405,0.4547366473348221
1,0,Lodha New Cuffe Parade Lodha Altia,513,Wadala,1,0,1.64,31968.810916179333,-1.0510266401441917,2.5427912399063475
1,0,Millennium Urbania,469,Kalamboli,1,2,0.57,12153.518123667376,-1.1762072363105143,-0.23274101231951178
1,0,Modispaces Valley View,421,Borivali West,0,0,1.09,25890.736342042754,-1.312767886673775,1.6914340488420283
1,0,Unique Ivana,720,Mira Road East,0,0,0.62,8611.111111111111,-0.46210883545262876,-0.7289267117595133
1,0,Cidco FAM CHS,650,Koper Khairane,0,1,0.75,11538.461538461539,-0.6612597838990509,-0.3188921182889278
1,0,Sheetal Tapovan Heights,712,Ulwe,0,1,0.55,7724.7191011235955,-0.4848689438465056,-0.8530838280634092
1,0,Dudhwala Ayan Residency Phase 1,343,Nala Sopara,1,0,0.23,6705.539358600583,-1.5346789435140742,-0.9958405501471139
1,0,Transcon Triumph,375,Andheri West,1,0,1.15,30666.666666666668,-1.443638509938567,2.3603996194838324
1,0,Gagangiri Palak Pluto,600,Dahisar,0,1,0.88,14666.666666666666,-0.8035104613607812,0.11927623560956634
1,0,Reputed Builder Dream Home,650,Vichumbe,0,0,0.425,6538.461538461538,-0.6612597838990509,-1.019243175749636
1,0,Vijay Orovia Phase 1,715,Thane West,0,2,0.79,11048.951048951049,-0.47633390319880176,-0.38745795608228395
1,0,Reputed Builder Neighbourhood Society,525,Kandivali East,0,1,0.75,14285.714285714286,-1.0168864775533764,0.06591615504113159
1,0,Sudarshan Sky Heights,453,Thane West,0,0,0.65,14348.78587196468,-1.2217274530982678,0.07475060546636898
1,0,UK Iridium,395,Kandivali East,1,0,0.8499,21516.45569620253,-1.3867382389538747,1.0787276336532063
1,0,Rashmi Rashmi Park,480,Mira Road East,0,1,0.33,6875.0,-1.1449120872689336,-0.9721041622667037
1,0,Sumit Greendale,625,Virar,0,1,0.4,6400.0,-0.7323851226299161,-1.038637512725471
1,0,Godrej Vihaa,654,Badlapur East,0,2,0.28,4281.345565749236,-0.6498797297021126,-1.3353978874097392
1,0,OSSK Mrunmayi Palace,670,Kalyan West,0,1,0.55,8208.955223880597,-0.6043595129143589,-0.7852567719367013
1,0,RNA NG N G Diamond Hill D Phase II,745,Mira Road East,0,0,0.599,8040.268456375839,-0.39098349672176363,-0.8088847631370184
1,0,Om Sai Sankul C,700,Titwala,0,0,0.285,4071.4285714285706,-0.5190091064373208,-1.3648010052000294
1,0,Aryan One,715,Badlapur East,0,2,0.27,3776.2237762237764,-0.47633390319880176,-1.4061504032978593
1,0,DSS Mahavir Kalpavruksha,650,Thane West,0,1,0.65,10000.0,-0.6612597838990509,-0.5343847513537611
1,0,Sambhavparshva Tsaaya,750,Kandivali East,1,0,1.05,14000.0,-0.37675842897559064,0.02589609461480534
1,0,Today Aamod,756,Panvel,1,0,0.4,5291.005291005291,-0.35968834768018304,-1.193974636158026
1,0,Mahavir  Builders Heights,650,Virar,0,1,0.2999,4613.846153846154,-0.6612597838990509,-1.2888244597137424
1,0,Sahakar Premier,710,Mira Road East,0,1,0.52,7323.943661971831,-0.49055897094497475,-0.9092205285862528
1,0,Nisarg Greens Phase 2 D,970,Ambernath East,1,0,0.4299,4431.958762886598,0.24914455185602208,-1.314301465033201
1,0, Radhe Krishna Heights,420,Karjat,0,0,0.21,5000.0,-1.3156129002230097,-1.234735808814469
1,0,Sanghvi S3 Skyrise,660,Mira Road East,0,1,0.6420999999999999,9728.787878787878,-0.632809648406705,-0.5723734905311754
1,0,Poddar Samruddhi Evergreens,600,Badlapur East,0,1,0.25,4166.666666666667,-0.8035104613607812,-1.3514609850579204
1,0,GBD Realty Ujwala Kutir,419,Borivali East,1,0,1.08,25775.656324582338,-1.3184579137722443,1.6753147664578285
1,0,RNA NG N G Diamond Hill D Phase II,700,Mira Road East,1,0,0.57,8142.857142857141,-0.5190091064373208,-0.7945151441248814
1,0,JP Codename Dream Home Tower B,745,Mira Road East,0,0,0.685,9194.630872483223,-0.39098349672176363,-0.6471929753742776
1,0,Star Era,1000,Virar,0,0,0.42,4200.0,0.3344949583330602,-1.3467919780081825
1,0,Gurukrupa Jayantam,560,Ghatkopar East,1,0,0.7759999999999999,13857.142857142855,-0.9173110033301652,0.00588606440164196
1,0,Qualitas QN Greens Phase 1,523,Taloja,0,2,0.265,5066.921606118547,-1.0225765046518456,-1.2253620852920506
1,0,Lodha Amara Tower 26 27 28 30 34 35,550,Thane West,0,1,0.6,10909.09090909091,-0.9457611388225113,-0.4070481954518141
1,0,MICL Aradhya D And E Tower,481,Bhayandar East,1,0,0.7,14553.014553014553,-1.142067073719699,0.10335696001378591
1,0,Delta Right Delta House,533,Goregaon East,1,2,0.99,18574.108818011257,-0.9941263691594996,0.6665924841417119
1,0,Siddhi Highland Springs B4 A Wing,362,Thane West,1,0,0.7767000000000001,21455.80110497238,-1.4806236860786168,1.0702317322316297
1,0,Earth Anand,551,Mazagaon,1,0,1.52,27586.206896551725,-0.9429161252732767,1.9289189679907983
1,0,Kabra Aurum Wing A B C AND D of Unnat Nagar II,650,Goregaon West,0,1,1.15,17692.30769230769,-0.6612597838990509,0.543078413970405
1,0,Agarwal Paramount,360,Virar,1,0,0.3563,9897.222222222223,-1.4863137131770858,-0.5487808564237867
1,0,Puraniks Unicorn Phase 1,500,Thane West,1,0,0.4,8000.0,-1.0880118162842414,-0.8145251743380444
1,0,Raj Florenza,725,Mira Road East,0,0,0.6887000000000001,9499.310344827587,-0.4478837677064557,-0.6045164572456885
1,0,Lodha Codename Premier,424,Dombivali,1,0,0.48979999999999996,11551.88679245283,-1.3042328460260713,-0.317011640123032
1,0,Sanghvi Ecocity,765,Mira Road East,0,0,0.6157,8048.366013071895,-0.3340832257370716,-0.8077505366580323
